Internal Class ID,Course,COURSE: Subject,Description,Teacher ID,School Year,Class ID
48695,Study Hall - Fall,Study Hall,Study Hall - Tue M,23178,23-24,963000-S1-65
48696,Study Hall - Fall,Study Hall,Study Hall - Tue M,24230,23-24,963000-S1-66
48697,Study Hall - Fall,Study Hall,Study Hall - Tue M,26555,23-24,963000-S1-67
48698,Study Hall - Fall,Study Hall,Study Hall - Tue M library,13108,23-24,963000-S1-68
48699,Study Hall - Fall,Study Hall,Study Hall - Tue M library,25120,23-24,963000-S1-69
48700,Study Hall - Fall,Study Hall,Study Hall - Fri M,18169,23-24,963000-S1-70
48701,Study Hall - Fall,Study Hall,Study Hall - Fri M,19336,23-24,963000-S1-71
48702,Study Hall - Fall,Study Hall,Study Hall - Fri M,26500,23-24,963000-S1-72
48703,Study Hall - Fall,Study Hall,Study Hall - Fri M,19131,23-24,963000-S1-73
48704,Study Hall - Fall,Study Hall,Study Hall - Fri M library,240299,23-24,963000-S1-74
48706,Study Hall - Fall,Study Hall,Study Hall - Fri M library,21887,23-24,963000-S1-75
48709,Study Hall - Fall,Study Hall,Study Hall - Mon CT library,235200,23-24,963000-S1-76
48711,Study Hall - Fall,Study Hall,Study Hall - Mon CT library,24243,23-24,963000-S1-77
48712,Study Hall - Fall,Study Hall,Study Hall - Thurs CT library,21886,23-24,963000-S1-78
48714,Study Hall - Fall,Study Hall,Study Hall - Thurs CT library,21822,23-24,963000-S1-79
48715,P D III-Substance,US: Personal Development,P D III - S11,225035,23-24,953001-11
48716,Department Meeting,Meetings,Department Heads Meeting,285180,23-24,DM.2023.DHeads
48717,Department Meeting,Meetings,Classics Department Meeting,20155,23-24,DM.2023.Classics
48718,Department Meeting,Meetings,English Department Meeting,24059,23-24,DM.2023.English
48719,Department Meeting,Meetings,Math Department Meeting,18164,23-24,DM.2023.Mathematics 
48720,Department Meeting,Meetings,Science Department Meeting,25031,23-24,DM.2023.Science
48721,Department Meeting,Meetings,History Department Meeting,26511,23-24,DM.2023.History
48722,Department Meeting,Meetings,Modern Language Department Meeting,24230,23-24,DM.2023.ModLang
48723,Department Meeting,Meetings,Visual Arts Department Meeting,26540,23-24,DM.2023.VisArts
48724,Department Meeting,Meetings,Performing Arts Department Meeting,21435,23-24,DM.2023.PerfArts
48725,Department Meeting,Meetings,Comp Sci Department Meeting,23171,23-24,DM.2023.CompSci
48726,Department Meeting,Meetings,Academic Support,239869,23-24,DM.2023.Academic Sup
48727,Department Meeting,Meetings,Psychology and Counseling Team,26512,23-24,DM.2023.CounselHealt
48728,Department Meeting,Meetings,Student Well-Being Team,26512,23-24,DM.2023.Deans
48729,Department Meeting,Meetings,Admin Team,20011,23-24,DM.2023.Admin
48730,Department Meeting,Meetings,New Faculty Year 1,19622,23-24,DM.2023.NewFaculty1
48732,P D III-Substance,US: Personal Development,P D III - S12,225035,23-24,953001-12
48733,P D III-Mindfulness,US: Personal Development,P D III - M11,18597,23-24,953000-11
48734,P D III-Mindfulness,US: Personal Development,P D III - M12,18597,23-24,953000-12
48736,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.smarconi26
48737,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.smarconi29
48742,Admission Interview,Admissions: Tours/Interviews,Admission Interview,16023,23-24,int.2023.DayBrian
48744,Admission Interview,Admissions: Tours/Interviews,Admission Interview,16104,23-24,int.2023.MTurner
48745,Admission Interview,Admissions: Tours/Interviews,Admission Interview,24243,23-24,int.2023.CDanhof
48746,Study Hall: MS,Study Hall,Study Hall - 34d,24063,23-24,965000-34d
48748,Assembly,Assembly,MS Pep Rally Class VI,24063,23-24,Assembly.PepRallyVI
48749,Assembly,Assembly,MS Pep Rally Class V,24063,23-24,Assembly.PepRallyV
48750,Admission Interview,Admissions: Tours/Interviews,Admission Interview,24075,23-24,int.2023.MGLENN
48751,Admission Interview,Admissions: Tours/Interviews,Admission Interview,21899,23-24,int.2023.mpascal
48752,Admission Interview,Admissions: Tours/Interviews,Admission Interview,26555,23-24,int.2023.obryant
48753,Admission Interview,Admissions: Tours/Interviews,Admission Interview,23369,23-24,int.2023.EOSIFO
48754,Admission Interview,Admissions: Tours/Interviews,Admission Interview,15198,23-24,int.2023.PTOOMEY
48755,Admission Interview,Admissions: Tours/Interviews,Admission Interview,18597,23-24,int.2023.KHARRINGTON
48756,Admission Interview,Admissions: Tours/Interviews,Admission Interview,251332,23-24,int.2023.RKALOMBO
48757,Admission Interview,Admissions: Tours/Interviews,Admission Interview,249548,23-24,int.2023.JYOUNG
48759,Admission Interview,Admissions: Tours/Interviews,Admission Interview,19638,23-24,int.2023.CVELAZQUEZ
48760,Admission Interview,Admissions: Tours/Interviews,Admission Interview,25124,23-24,int.2023.CKERSHAW
48762,Admission Interview,Admissions: Tours/Interviews,Admission Interview,13260,23-24,int.2023.BROOKEASNIS
48763,Admission Interview,Admissions: Tours/Interviews,Admission Interview,239468,23-24,int.2023.SBoulay
48764,Department Meeting,Meetings,Afternoon Program,20590,23-24,DM.2023.AftProgram
48765,Department Meeting,Meetings,Academic Office,20590,23-24,DM.2023.AcadOffice
48766,Study Hall - Fall,Study Hall,Study Hall - D day 3 library 2,19622,23-24,963000-S1-33a
48767,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.eschotland25
48768,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.fwheeler26
48769,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.zgreen24
48770,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.rzhou28
48771,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.eweinzierl27
48772,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.ewang29
48774,Journalism I,US: English,Journalism - 2,16362,23-24,101001-2
48775,Applied Music Lesson,Music,Flute Lesson,271277,23-24,ml.2023.lkeefe27
48776,Applied Music Lesson,Music,Flute Lesson,271277,23-24,ml.2023.mcookwright
48777,Applied Music Lesson,Music,Piano Lesson,18141,23-24,ml.2023.rdelinsky26
48778,Applied Music Lesson,Music,Piano Lesson,18141,23-24,ml.2023.kmorales27
48779,Applied Music Lesson,Music,Piano Lesson,18141,23-24,ml.2023.aharimadhav
48780,Applied Music Lesson,Music,Trumpet Lesson,21817,23-24,ml.2023.twu28
48781,Applied Music Lesson,Music,Trumpet Lesson,21817,23-24,ml.2023.thirzel29
48782,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.cjeppson26
48783,Study Hall: MS,Study Hall,Study Hall - 35d,16332,23-24,965000-35d
48784,Applied Music Lesson,Music,Guitar Lesson,19099,23-24,ml.202.eburack25
48785,Applied Music Lesson,Music,Guitar Lesson,19099,23-24,ml.202.weckford25
48786,Applied Music Lesson,Music,Guitar Lesson,19099,23-24,ml.202.achukwu27
48787,Applied Music Lesson,Music,Guitar Lesson,19099,23-24,ml.202.oSegalini29
48788,Applied Music Lesson,Music,Guitar Lesson,19099,23-24,ml.202.nsimmons24
48789,Applied Music Lesson,Music,Electric Bass Lesson,278401,23-24,ml.2023.grichmond24
48790,Applied Music Lesson,Music,Guitar Lesson,278401,23-24,ml.2023.aparrinello
48791,Applied Music Lesson,Music,Double Bass Lesson,278401,23-24,ml.2023.vchukwu24
48792,Applied Music Lesson,Music,Guitar Lesson,278401,23-24,ml.2023.habber26
48793,Applied Music Lesson,Music,Electric Bass Lesson,278401,23-24,ml.2023.msung26
48794,Applied Music Lesson,Music,Double Bass Lesson,278401,23-24,ml.2023.mtimmins24
48795,Applied Music Lesson,Music,Drum Lesson,25611,23-24,ml.2023.rzhao26
48796,Applied Music Lesson,Music,Drum Lesson,25611,23-24,ml.2023.jcallaghan25
48797,Applied Music Lesson,Music,Drum Lesson,25611,23-24,ml.2023.vbatra26
48798,Applied Music Lesson,Music,Drum Lesson,25611,23-24,ml.2023.weckford25a
48799,Applied Music Lesson,Music,Drum Lesson,25611,23-24,ml.2023.mdelinsky28
48800,Applied Music Lesson,Music,BLANK Lesson,"",23-24,ml.2023.BLANK
48801,Applied Music Lesson,Music,Violin Lesson,278402,23-24,ml.2023.kneal25
48802,Applied Music Lesson,Music,Violin Lesson,278402,23-24,ml.2023.lkeefe29
48803,Applied Music Lesson,Music,Violin Lesson,278402,23-24,ml.2023.bmyers25
48804,Applied Music Lesson,Music,Viola Lesson,18159,23-24,ml.2023.rshah26
48805,Applied Music Lesson,Music,Piano Lesson,25532,23-24,ml.2023.enordahl26
48806,Applied Music Lesson,Music,Piano Lesson,25532,23-24,ml.2023.gzeeck27
48807,Applied Music Lesson,Music,SaxophoneLesson,20016,23-24,ml.2023.emanz25
48808,Applied Music Lesson,Music,Saxophone Lesson,20016,23-24,ml.2023.gcurran27
48809,Applied Music Lesson,Music,Saxophone Lesson,20016,23-24,ml.2023.cchukwu25
48813,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2019.HALLC
48814,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.FITZGERALDE
48815,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.VYEPES
48816,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CAPONE
48817,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.KENNEY
48818,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CAMPBELL
48819,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CHENGA
48820,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.JAIN
48821,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.PHAMMY
48822,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.BROWNC
48823,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.KOLOVOS
48824,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.ANDREWSHAY
48825,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.LEVERING
48826,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.ZHAOR
48827,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.NEWMAN
48828,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.KEAVENEY
48829,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.SHAH
48830,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.SAGES
48831,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.HARTWELL
48832,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.TYNG
48833,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.JOHNSTON
48834,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.HANUMOLU
48835,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.GORDONR
48836,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.SOUSSOU
48837,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.SAHAGUNLUCI
48838,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2019.SAHAGUNLARA
48839,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.ROWLEY
48840,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.NAPOLEON
48841,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.DIALANI
48842,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.LUBITZ
48843,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.KULKARNI
48844,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.JAEGER
48845,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.MEAD
48846,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.GODDARD
48847,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.HOODC
48848,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.GROSSMAN
48849,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.GELBERB
48850,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.MANZ
48851,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.MCLAUGLINK
48852,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CHUKWUMAN
48853,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.SAWATZKY
48854,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.ROTTENBERG
48855,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.PARRINELLO
48856,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.VELASCO
48857,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.PINISETTI
48858,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CROWE
48859,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.ROSA
48860,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.LYSKO
48861,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.VITHIAN
48862,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.HARRINGOWEN
48863,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.THOMPGABI
48864,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.GALLAN
48865,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.ANDREWSEM
48866,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.GAULD
48867,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.SULLIVANFIN
48868,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CONNORSWILL
48869,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.KLEVENS
48870,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.MITTELSTADT
48871,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.LOPEZ
48872,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.STRUZZCL
48873,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.evanotterloo
48874,Applied Music Lesson,Music,Voice Lesson,285443,23-24,ml.2023.vyepesrestre
48875,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.MARVI
48876,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.GIBSON
48877,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.DONOVAN
48878,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.GOLHAR
48879,Applied Music Lesson,Music,Guitar Lesson,19099,23-24,ml.202.cgonzalezpena
48880,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.MACCURMOLLY
48881,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.ANDERSONMAT
48882,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.SANTRY
48883,Applied Music Lesson,Music,Piano Lesson,25532,23-24,ml.2023.aparrinellob
48884,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.SHANKAR
48885,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.BURACK
48886,Applied Music Lesson,Music,Drum Lesson,25611,23-24,ml.2023.afinkelstein
48887,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.COMANDER
48888,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.FRANKEL
48889,Applied Music Lesson,Music,Drum Lesson,25611,23-24,ml.2023.eEncarnacion
48890,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.BRANCO
48891,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CURRAN
48892,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CAIALAN
48893,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.DANIELLOM
48894,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.WANGARI
48895,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.DRISCOLL
48896,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.FARB
48897,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CHUKWUVAL
48898,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.ROSAAMANDA
48899,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.NEWMANMATT
48900,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.ILZARBE
48901,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.HULBIG
48902,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.QIANJADE
48903,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.GAVIN
48904,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.WEIKATE
48905,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.ABDULLEABDI
48906,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CALVILLO
48907,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.COWAN
48908,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.CALLAHANR
48909,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.HERNANDEZ
48910,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.LIUANRAN
48911,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.FINKEMMA
48912,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.GRISWOLD
48913,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.SEETHARNAY
48914,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.TIMMINS
48915,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.BABKA
48916,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.TRINQUEB
48917,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.LIUJEFF
48918,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.MURRAYJ
48919,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.KONG
48920,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",23-24,Adm.2023.WANGRACH
