Enrollment ID,Internal Class ID,STUDENT: Person ID
164173,42868,17478
93779,41710,15911
163774,42868,15853
163762,42868,15851
163708,42868,15091
171286,42868,231414
93780,41710,89093
107514,41710,20364
163498,42868,13419
93776,41710,10659
93778,41710,10811
163267,42868,10798
93777,41710,10760
163217,42868,10752
162521,42868,10046
93769,41710,10271
178712,42868,10274
93775,41710,10494
118729,41710,10448
93773,41710,10445
93772,41710,10441
93771,41710,10393
162571,42868,10366
162594,42868,10370
93770,41710,10310
165249,42868,235269
57689,38576,10369
44047,34792,10359
57366,38576,10290
44738,34792,10263
40485,34792,10265
57279,38576,10255
39853,34792,10241
57242,38576,10249
57034,38576,10181
57168,38576,10224
45180,34792,10218
43752,34792,10216
43160,34792,10055
40431,34792,10056
56570,38576,10063
56611,38576,10071
56621,38576,10073
44952,34792,10035
42212,34792,10008
56868,38576,10152
45657,34792,10128
45765,34792,10085
56771,38576,10113
56790,38576,10115
45086,34792,10104
43635,34792,10107
59729,38576,10753
93622,41699,10772
93620,41699,10706
93613,41699,10088
93614,41699,10120
93615,41699,10121
93610,41699,10079
93616,41699,10257
93617,41699,10311
118842,41699,10437
93618,41699,10492
109083,41699,10544
58052,38577,10428
58073,38577,10430
58031,38577,10426
57744,38577,10375
57426,38577,10301
57077,38577,10197
59889,38577,10771
59840,38577,10766
59697,38577,10750
60229,38577,10826
60793,38577,15088
61118,38577,16591
408136,49418,90870
420458,49418,231303
408207,49418,230846
408182,49418,230755
408504,49418,235254
408438,49418,235181
408635,49418,236750
421036,49418,236680
410349,49418,265175
409529,49418,251529
409647,49418,252213
409629,49418,252117
409692,49418,252548
409384,49418,250202
411094,49418,270567
411307,49418,284672
221648,44527,235290
221914,44527,237365
93633,41700,231415
221594,44527,235272
222068,44527,238536
220647,44527,91161
220788,44527,92394
220823,44527,92505
231868,44527,90525
163912,42869,16650
163723,42869,15846
113749,41700,17475
163976,42869,17403
178727,42869,12529
219942,44527,10810
219901,44527,10739
219910,44527,10763
93631,41700,10769
93632,41700,10770
114700,41700,10646
174316,42869,12787
118836,41700,10166
93625,41700,10168
118679,41700,10076
93624,41700,10036
118830,41700,10081
113748,41700,10384
219569,44527,10397
219558,44527,10391
112765,41700,10308
109722,41700,10355
219721,44527,10542
118824,41700,10492
324626,47570,13423
318933,47570,13433
318936,47570,15087
318937,47570,91801
318939,47570,240725
318938,47570,240472
328150,47570,242368
318945,47570,263074
328021,47570,257179
63993,38578,237761
59420,38578,10698
59676,38578,10748
44370,34793,10806
42633,34793,10455
58424,38578,10482
58431,38578,10483
39718,34793,10356
56752,38578,10109
44127,34793,10127
45280,34793,10131
41923,34793,10132
41739,34793,10151
40629,34793,10147
43966,34793,10146
39794,34793,10040
56427,38578,10023
41515,34793,10080
40169,34793,10057
56941,38578,10164
52847,34793,10173
57088,38578,10199
43814,34793,10215
57437,38578,10302
57406,38578,10296
57272,38578,10254
93637,41701,10270
93636,41701,10174
93635,41701,10169
118794,41701,10086
93638,41701,10352
162603,42870,10371
163290,42870,10803
93642,41701,10665
93640,41701,10545
118614,41701,10550
93641,41701,10554
163443,42870,12790
163619,42870,15012
93644,41701,91377
93643,41701,90596
93646,41701,230855
93645,41701,230382
178682,42870,231213
170810,42870,15848
163784,42870,15854
163948,42870,16654
163939,42870,16653
163891,42870,16596
178757,42870,17414
118776,41701,237311
93647,41701,234704
166047,42870,243176
166025,42870,243164
420590,49419,241790
408823,49419,238566
410095,49419,255655
410078,49419,255603
420570,49419,255297
410184,49419,257268
410937,49419,268547
409485,49419,251233
409439,49419,250948
409763,49419,253005
409620,49419,252023
409922,49419,254366
409942,49419,254454
408271,49419,231219
408357,49419,231350
408158,49419,230300
322426,48508,230701
322425,48508,91430
322424,48508,91240
322422,48508,19308
322423,48508,19310
322421,48508,15086
322432,48508,245719
322434,48508,269948
322428,48508,239989
322430,48508,241172
322427,48508,236595
59048,38579,10644
59375,38579,10694
59666,38579,10747
59995,38579,10805
51886,34794,10365
43509,34794,10358
57500,38579,10316
58473,38579,10487
58413,38579,10481
58779,38579,10536
40072,34794,10084
42431,34794,10100
39698,34794,10129
41274,34794,10126
68528,38579,10118
46270,34794,10077
56407,38579,10018
44025,34794,10002
56930,38579,10162
46164,34794,10191
52653,34794,10192
57156,38579,10222
44427,34794,10211
57117,38579,10209
45057,34794,10284
42295,34794,10259
39717,34794,10269
328111,47571,12784
328094,47571,15085
318947,47571,15084
328114,47571,15082
328058,47571,15849
318949,47571,17406
318951,47571,17473
318950,47571,17468
318952,47571,236658
328079,47571,241165
328045,47571,241566
318953,47571,242850
328161,47571,245351
318954,47571,248498
318956,47571,271853
221325,46784,234730
221275,46784,234539
221592,46784,235270
220775,46784,92206
220807,46784,92476
231983,46784,88627
219928,46784,10765
219859,46784,10703
219869,46784,10704
219799,46784,10658
219781,46784,10656
231861,46784,10489
219596,46784,10438
58687,38580,10527
40350,34795,10315
39522,34795,10265
68620,38580,10298
57398,38580,10293
57388,38580,10292
57447,38580,10303
42496,34795,10210
57099,38580,10201
52910,34795,10193
44842,34795,10216
40644,34795,10170
52874,34795,10013
44110,34795,10012
44761,34795,10028
56589,38580,10066
40744,34795,10056
53066,34795,10055
52863,34795,10145
41147,34795,10148
56741,38580,10108
59096,38580,10651
59740,38580,10754
60219,38580,10825
408349,49421,231342
408341,49421,231335
408319,49421,231315
408535,49421,235280
408554,49421,235285
408545,49421,235282
408731,49421,238195
408753,49421,238387
409970,49421,254475
409828,49421,253536
409614,49421,252008
410201,49421,263582
410000,49421,254659
410008,49421,254922
411085,49421,270565
223739,44529,254839
221733,44529,236671
231972,44529,236629
221257,44529,234533
231831,44529,234780
231922,44529,234789
220879,44529,230312
174354,43300,20362
178704,43300,20359
164252,43300,20354
178694,43300,17507
219975,44529,10816
163214,43300,10746
93659,41702,10718
163047,43300,10652
93658,41702,10655
219731,44529,10555
219753,44529,10617
174393,43300,10661
231830,44529,10662
93648,41702,10087
93650,41702,10124
93651,41702,10171
162535,43300,10183
162552,43300,10228
168000,43300,10229
93654,41702,10350
172429,43300,10423
219529,44529,10383
93655,41702,10387
219509,44529,10380
326369,47572,12791
318957,47572,13421
318958,47572,13427
318960,47572,15910
318961,47572,15915
328057,47572,88031
318963,47572,90824
326360,47572,90991
318964,47572,242628
318967,47572,245351
318966,47572,245143
66810,38581,10751
59760,38581,10756
68825,38581,10530
58750,38581,10533
58104,38581,10433
58441,38581,10485
57067,38581,10196
68831,38581,10291
56599,38581,10070
162789,43586,10474
219510,44530,10380
219519,44530,10381
162698,43586,10422
163297,43586,10803
219931,44530,10808
163360,43586,12528
219741,44530,10580
163625,43586,15012
221086,44530,231305
171032,43586,19311
163781,43586,15853
170809,43586,15848
163719,43586,15092
163888,43586,16595
163945,43586,16653
164171,43586,17477
164020,43586,17408
222055,44530,238526
227685,44530,234780
171189,43586,236687
221790,44530,236712
231904,44531,234785
221341,44531,234735
222097,44531,238567
223172,44531,248417
163814,43624,15913
220535,44531,89830
163634,43624,15013
163424,43624,12787
163432,43624,12788
163600,43624,13432
163007,43624,10625
163041,43624,10650
163408,43624,12785
219954,44531,10812
219962,44531,10813
162889,43624,10526
162896,43624,10528
162864,43624,10496
322380,48505,12783
322382,48505,12826
322383,48505,13426
322386,48505,92035
328117,48505,231216
322385,48505,20356
322384,48505,15089
322391,48505,243858
322392,48505,255826
322394,48505,267294
322393,48505,266816
322387,48505,240986
322388,48505,241050
322389,48505,242665
322390,48505,242850
222258,46776,240835
221601,46776,235272
221921,46776,237365
223964,46776,256564
221102,46776,231307
221123,46776,231318
220774,46776,92206
220440,46776,88081
220476,46776,88689
219971,46776,10813
219897,46776,10717
219927,46776,10765
219868,46776,10704
219656,46776,10488
219565,46776,10391
322455,48510,90894
322456,48510,91243
328019,48510,230302
322457,48510,230866
322453,48510,19313
322450,48510,15916
322451,48510,16900
322452,48510,17405
322463,48510,256990
328126,48510,256335
322462,48510,243731
322458,48510,240535
322460,48510,241048
328051,48510,242755
322461,48510,243388
323652,47576,243385
222715,44532,242710
409114,49424,242629
409122,49424,242705
222610,44532,242368
227671,44532,240997
408926,49424,240992
165785,42871,240835
165534,42871,237357
318987,47576,237464
318988,47576,238488
318986,47576,236680
318984,47576,235280
318985,47576,235285
165066,42871,234761
165023,42871,234699
409272,49424,244594
223050,44532,244647
223073,44532,244931
318989,47576,250005
318990,47576,250204
318991,47576,250896
318992,47576,253536
318993,47576,254222
318995,47576,256264
410120,49424,256192
223948,44532,256509
318996,47576,263582
410239,49424,264258
410377,49424,265316
410720,49424,267013
410727,49424,267103
410529,49424,265907
410583,49424,266036
411101,49424,270799
411166,49424,271647
93671,41703,17415
93670,41703,17414
220307,44532,17411
93672,41703,17471
40207,34796,16655
93669,41703,16593
93668,41703,15846
220137,44532,15086
220387,44532,19312
220379,44532,19310
318983,47576,231401
164841,42871,231307
220701,44532,91473
164535,42871,91602
220638,44532,90991
220730,44532,91801
164328,42871,88188
43148,34796,10426
162642,42871,10380
57622,38582,10360
57491,38582,10311
39848,34796,10344
58545,38582,10492
162845,42871,10493
93663,41703,10526
49321,34796,10530
58834,38582,10540
93661,41703,10474
162775,42871,10453
43307,34796,10481
93662,41703,10477
58145,38582,10437
162757,42871,10439
43287,34796,10070
40329,34796,10045
41731,34796,10161
56658,38582,10081
40830,34796,10114
57456,38582,10305
57463,38582,10307
45528,34796,10162
40288,34796,10693
49414,34796,10671
59125,38582,10654
93666,41703,10649
59198,38582,10659
162986,42871,10617
93664,41703,10552
44139,34796,10768
59915,38582,10774
59603,38582,10716
169910,42871,10717
40537,34796,10750
60050,38582,10811
163312,42871,10810
40582,34796,10807
93667,41703,13234
220026,44532,12791
109086,41688,12793
220093,46862,13427
220102,46862,13433
220009,46862,12783
60170,38583,10820
59898,38583,10772
93461,41688,10642
93462,41688,10661
93463,41688,10697
56958,38583,10168
56949,38583,10166
56978,38583,10171
57336,38583,10271
57309,38583,10260
56464,38583,10034
58293,38583,10451
58627,38583,10500
93459,41688,10422
62097,38583,90596
318997,47577,91563
62211,38583,91377
319001,47577,231342
319000,47577,231191
318999,47577,230862
318998,47577,230361
93470,41688,20355
220177,46862,15849
93464,41688,15852
93465,41688,16595
220249,46862,16597
61624,38583,17474
93467,41688,17413
93468,41688,17420
93469,41688,17422
220279,46862,17405
93466,41688,17408
410496,49425,265721
410463,49425,265511
410654,49425,266513
410809,49425,267608
319010,47577,269584
410217,49425,263953
319009,47577,256389
223854,46862,255826
319008,47577,254659
410023,49425,255148
319006,47577,251786
319007,47577,252524
223188,46862,248498
409288,49425,245148
223098,46862,245143
223139,46862,245685
319003,47577,235282
63560,38583,235281
93471,41688,235269
319002,47577,235241
319004,47577,238376
408877,49425,240373
408953,49425,241158
229846,46862,241503
222654,46862,242448
319005,47577,241790
409053,49425,241938
222576,46862,242000
222752,46862,242848
409179,49425,243356
222896,44533,243432
409089,49426,242428
222695,44533,242665
408904,49426,240608
165677,42872,238536
63907,38584,237311
319017,47578,237236
319016,47578,236750
319014,47578,235218
319015,47578,235273
164993,42872,234533
223082,44533,245068
223012,44533,244182
409234,49426,243861
319019,47578,250950
319021,47578,252603
319020,47578,251600
223654,44533,254067
409877,49426,253976
324573,47578,253267
319022,47578,255655
319023,47578,256424
410225,49426,264221
410232,49426,264231
410209,49426,263921
410386,49426,265407
410323,49426,265048
411047,49426,270264
410617,49426,266275
411127,49426,271320
411263,49426,284567
93685,41704,17409
229625,44533,17410
61634,38584,17475
61673,38584,17479
93684,41704,16598
220239,44533,16594
93683,41704,15854
220190,44533,15910
42275,34797,15912
220145,44533,15087
220406,44533,20356
220414,44533,20358
93686,41704,20362
164669,42872,230393
220931,44533,230701
319011,47578,230300
319012,47578,230755
319013,47578,231409
93687,41704,231316
164834,42872,231305
220683,44533,91381
220628,44533,90894
164611,42872,92585
164617,42872,92602
164624,42872,225001
220606,44533,90824
164381,42872,89700
164342,42872,88627
43813,34797,10389
162647,42872,10381
58651,38584,10502
58572,38584,10494
58842,38584,10541
49534,34797,10531
93675,41704,10529
93674,41704,10528
49320,34797,10475
162814,42872,10486
41647,34797,10043
56499,38584,10042
42886,34797,10071
56826,38584,10121
40235,34797,10255
41748,34797,10254
46254,34797,10201
42302,34797,10226
40851,34797,10224
39859,34797,10694
93677,41704,10699
59562,38584,10710
93676,41704,10650
41644,34797,10651
58904,38584,10550
59869,38584,10769
59817,38584,10764
93679,41704,10799
39807,34797,10751
59780,38584,10759
93678,41704,10757
93680,41704,12529
163333,42872,10816
93682,41704,13428
93534,41693,13422
220036,44534,12792
163346,42873,10824
46083,34798,10748
93530,41693,10625
169908,42873,10619
93531,41693,10643
109813,41693,10714
93533,41693,10701
163155,42873,10703
49324,34798,10197
42247,34798,10196
57136,38585,10214
41022,34798,10251
44903,34798,10249
41974,34798,10248
42278,34798,10293
40168,34798,10301
39355,34798,10118
56817,38585,10120
44876,34798,10152
56640,38585,10076
56454,38585,10030
40429,34798,10479
162745,42873,10436
162764,42873,10446
58277,38585,10449
42133,34798,10533
58869,38585,10543
162837,42873,10491
93529,41693,10496
57838,38585,10384
57761,38585,10379
45027,34798,10427
93527,41693,10321
57630,38585,10361
164389,42873,89830
220598,44534,90762
171752,42873,90525
319024,47579,90870
170884,42873,91162
221042,44534,231216
319026,47579,231315
408199,49427,230784
62566,38585,230855
220991,44534,230866
319025,47579,230877
62473,38585,230382
93539,41693,20359
93535,41693,15092
65938,38585,15911
93537,41693,15913
220199,44534,15915
220179,44534,15909
93536,41693,15851
93538,41693,17507
220345,44534,17473
220281,44534,17406
411297,49427,284575
319037,47579,270836
224635,44534,269948
411030,49427,269824
410968,49427,268826
410270,49427,264957
319035,47579,255098
319033,47579,253012
319034,47579,254289
323480,47579,254454
409409,49427,250606
319031,47579,251031
319032,47579,251421
166215,42873,248549
409281,49427,244705
164999,42873,234539
165076,42873,234764
319027,47579,235259
93540,41693,235236
319028,47579,236767
165319,42873,235290
319029,47579,237312
319030,47579,238388
165670,42873,238526
222139,44534,239989
222195,44534,240535
408934,49427,241004
222270,44534,240875
222674,44534,242628
409074,49427,242330
409037,49427,241802
409019,49427,241673
409210,49427,243639
409162,49427,243232
222901,44535,243556
409153,49428,243163
93553,41694,243164
222810,44535,243168
409044,49428,241870
319044,47580,241077
222364,44535,241164
408992,49428,241385
408968,49428,241179
408887,49428,240393
319042,47580,238487
323663,47580,238178
165460,42874,236721
319041,47580,236676
165445,42874,236712
319039,47580,235237
319040,47580,235258
165266,42874,235272
63101,38586,234704
165041,42874,234730
409314,49428,245920
222952,44535,243731
222970,44535,243858
319045,47580,251233
409569,49428,251675
319046,47580,252008
319047,47580,252213
319048,47580,253005
319049,47580,256259
166790,42874,256564
410287,49428,264976
224029,44535,263074
410403,49428,265412
410960,49428,268825
319051,47580,268547
319050,47580,267166
410764,49428,267231
224380,44535,266816
411145,49428,271467
411200,49428,271813
